Boyers,"16,020",PA,Butler,41.11,-79.90
Brainard,"68,626",NE,Butler,41.18,-96.99
Branchton,"16,021",PA,Butler,41.07,-79.99
Bristow,"50,611",IA,Butler,42.77,-92.89
Broseley,"63,932",MO,Butler,36.69,-90.25
Bruin,"16,022",PA,Butler,41.06,-79.73
Bruno,"68,014",NE,Butler,41.27,-96.96
Butler,"16,001",PA,Butler,40.89,-79.93
Butler,"16,002",PA,Butler,40.84,-79.86
Butler,"16,003",PA,Butler,40.86,-79.90
Cabot,"16,023",PA,Butler,40.79,-79.76
Callery,"16,024",PA,Butler,40.74,-80.04
Cassoday,"66,842",KS,Butler,38.03,-96.67
Chapman,"36,015",AL,Butler,31.64,-86.73
Chicora,"16,025",PA,Butler,40.95,-79.75
Clarksville,"50,619",IA,Butler,42.80,-92.66
College Corner,"45,003",OH,Butler,39.58,-84.81
Collinsville,"45,004",OH,Butler,39.52,-84.61
Connoquenessing,"16,027",PA,Butler,40.82,-80.01
Cranberry Township,"16,066",PA,Butler,40.69,-80.11
David City,"68,632",NE,Butler,41.25,-97.13
Douglass,"67,039",KS,Butler,37.52,-96.99
Dumont,"50,625",IA,Butler,42.74,-92.97
Dunbar,"42,219",KY,Butler,37.17,-86.77
Dwight,"68,635",NE,Butler,41.09,-96.99
East Butler,"16,029",PA,Butler,40.88,-79.85
Eau Claire,"16,030",PA,Butler,41.13,-79.80
El Dorado,"67,042",KS,Butler,37.82,-96.85
Elbing,"67,041",KS,Butler,38.05,-97.13
Evans City,"16,033",PA,Butler,40.78,-80.06
Fagus,"63,938",MO,Butler,36.51,-90.27
Fairfield,"45,014",OH,Butler,39.33,-84.55
Fairfield,"45,018",OH,Butler,39.44,-84.58
Fenelton,"16,034",PA,Butler,40.86,-79.74
Fisk,"63,940",MO,Butler,36.78,-90.22
Forest Home,"36,030",AL,Butler,31.85,-86.84
Forestville,"16,035",PA,Butler,41.11,-80.01
Georgiana,"36,033",AL,Butler,31.63,-86.73
Greene,"50,636",IA,Butler,42.90,-92.80
Greenville,"36,037",AL,Butler,31.81,-86.62
Hamilton,"45,011",OH,Butler,39.41,-84.52
Hamilton,"45,012",OH,Butler,39.44,-84.58
Hamilton,"45,013",OH,Butler,39.44,-84.62
Hamilton,"45,015",OH,Butler,39.35,-84.54
Harmony,"16,037",PA,Butler,40.85,-80.14
Harrisville,"16,038",PA,Butler,41.16,-79.98
Harviell,"63,945",MO,Butler,36.67,-90.56
Herman,"16,039",PA,Butler,40.83,-79.81
Hilliards,"16,040",PA,Butler,41.10,-79.82
Jetson,"42,252",KY,Butler,37.25,-86.51
Karns City,"16,041",PA,Butler,41.00,-79.72
Kesley,"50,649",IA,Butler,42.66,-92.91
Latham,"67,072",KS,Butler,37.53,-96.68
Leon,"67,074",KS,Butler,37.68,-96.75
Linwood,"68,036",NE,Butler,41.41,-96.94
Lyndora,"16,045",PA,Butler,40.85,-79.92
Mars,"16,046",PA,Butler,40.70,-80.04
Mc Kenzie,"36,456",AL,Butler,31.55,-86.74
Middletown,"45,042",OH,Butler,39.53,-84.39
Middletown,"45,044",OH,Butler,39.52,-84.40
Monroe,"45,050",OH,Butler,39.44,-84.37
Morgantown,"42,261",KY,Butler,37.20,-86.69
Neelyville,"63,954",MO,Butler,36.57,-90.50
New Hartford,"50,660",IA,Butler,42.58,-92.62
North Washington,"16,048",PA,Butler,41.05,-79.81
Okeana,"45,053",OH,Butler,39.35,-84.78
Overpeck,"45,055",OH,Butler,39.45,-84.52
Oxford,"45,056",OH,Butler,39.51,-84.75
Parkersburg,"50,665",IA,Butler,42.57,-92.77
Petrolia,"16,050",PA,Butler,41.04,-79.77
Poplar Bluff,"63,901",MO,Butler,36.77,-90.42
Poplar Bluff,"63,902",MO,Butler,36.71,-90.41
Portersville,"16,051",PA,Butler,40.95,-80.14
Potwin,"67,123",KS,Butler,37.94,-97.02
Prospect,"16,052",PA,Butler,40.90,-80.07
Qulin,"63,961",MO,Butler,36.58,-90.26
Renfrew,"16,053",PA,Butler,40.81,-79.98
Rising City,"68,658",NE,Butler,41.21,-97.30
Rochester,"42,273",KY,Butler,37.20,-86.86
Rombauer,"63,962",MO,Butler,36.71,-90.41
Rosalia,"67,132",KS,Butler,37.80,-96.65
Rose Hill,"67,133",KS,Butler,37.58,-97.12
Ross,"45,061",OH,Butler,39.31,-84.65
Sarver,"16,055",PA,Butler,40.71,-79.74
Saxonburg,"16,056",PA,Butler,40.74,-79.84
Seven Mile,"45,062",OH,Butler,39.48,-84.55
Shandon,"45,063",OH,Butler,39.33,-84.71
Shell Rock,"50,670",IA,Butler,42.71,-92.59
Slippery Rock,"16,057",PA,Butler,41.05,-80.05
Somerville,"45,064",OH,Butler,39.56,-84.62
Surprise,"68,667",NE,Butler,41.11,-97.31
Towanda,"67,144",KS,Butler,37.80,-96.99
Trenton,"45,067",OH,Butler,39.48,-84.46
Ulysses,"68,669",NE,Butler,41.08,-97.20
Valencia,"16,059",PA,Butler,40.70,-79.92
West Chester,"45,069",OH,Butler,39.34,-84.40
West Chester,"45,071",OH,Butler,39.33,-84.41
West Sunbury,"16,061",PA,Butler,41.00,-79.88
Whitewater,"67,154",KS,Butler,37.96,-97.13
Woodbury,"42,288",KY,Butler,37.18,-86.63
Zelienople,"16,063",PA,Butler,40.76,-80.11
Arco,"83,213",ID,Butte,43.64,-113.32
Bangor,"95,914",CA,Butte,39.39,-121.41
Belle Fourche,"57,717",SD,Butte,44.67,-103.84
Berry Creek,"95,916",CA,Butte,39.68,-121.37
Biggs,"95,917",CA,Butte,39.42,-121.72
Chico,"95,926",CA,Butte,39.75,-121.84
Chico,"95,927",CA,Butte,39.81,-121.94
Chico,"95,928",CA,Butte,39.72,-121.81
Chico,"95,929",CA,Butte,39.73,-121.84
Chico,"95,973",CA,Butte,39.80,-121.87
Chico,"95,976",CA,Butte,39.73,-121.83
Clipper Mills,"95,930",CA,Butte,39.53,-121.17
Durham,"95,938",CA,Butte,39.63,-121.79
Feather Falls,"95,940",CA,Butte,39.62,-121.27
Forbestown,"95,941",CA,Butte,39.52,-121.24
Forest Ranch,"95,942",CA,Butte,39.88,-121.67
Gridley,"95,948",CA,Butte,39.35,-121.71
Howe,"83,244",ID,Butte,43.91,-113.09
Magalia,"95,954",CA,Butte,39.89,-121.58
Moore,"83,255",ID,Butte,43.73,-113.45
Nelson,"95,958",CA,Butte,39.55,-121.76
Newell,"57,760",SD,Butte,44.74,-103.39
Nisland,"57,762",SD,Butte,44.67,-103.54
Oroville,"95,965",CA,Butte,39.61,-121.58
Oroville,"95,966",CA,Butte,39.49,-121.47
Palermo,"95,968",CA,Butte,39.44,-121.55
Paradise,"95,967",CA,Butte,39.72,-121.66
Paradise,"95,969",CA,Butte,39.76,-121.61
Richvale,"95,974",CA,Butte,39.50,-121.75
Stirling City,"95,978",CA,Butte,39.91,-121.53
Vale,"57,788",SD,Butte,44.62,-103.38
Flovilla,"30,216",GA,Butts,33.25,-83.91
Jackson,"30,233",GA,Butts,33.28,-83.98
Jenkinsburg,"30,234",GA,Butts,33.32,-84.03
Concord,"28,025",NC,Cabarrus,35.37,-80.53
Concord,"28,026",NC,Cabarrus,35.35,-80.54
Concord,"28,027",NC,Cabarrus,35.41,-80.62
Harrisburg,"28,075",NC,Cabarrus,35.32,-80.66
Kannapolis,"28,081",NC,Cabarrus,35.50,-80.64
Kannapolis,"28,082",NC,Cabarrus,35.35,-80.54
Kannapolis,"28,083",NC,Cabarrus,35.48,-80.60
Midland,"28,107",NC,Cabarrus,35.25,-80.53
Mount Pleasant,"28,124",NC,Cabarrus,35.41,-80.42
Barboursville,"25,504",WV,Cabell,38.39,-82.30
Culloden,"25,510",WV,Cabell,38.42,-82.07
Huntington,"25,701",WV,Cabell,38.41,-82.44
Huntington,"25,702",WV,Cabell,38.43,-82.39
Huntington,"25,703",WV,Cabell,38.42,-82.42
Huntington,"25,704",WV,Cabell,38.38,-82.50
Huntington,"25,705",WV,Cabell,38.41,-82.37
Huntington,"25,706",WV,Cabell,38.41,-82.28
Huntington,"25,707",WV,Cabell,38.41,-82.28
Huntington,"25,708",WV,Cabell,38.42,-82.45
Huntington,"25,710",WV,Cabell,38.42,-82.45
Huntington,"25,711",WV,Cabell,38.41,-82.28
Huntington,"25,712",WV,Cabell,38.41,-82.28
Huntington,"25,713",WV,Cabell,38.41,-82.28
Huntington,"25,714",WV,Cabell,38.41,-82.28
Huntington,"25,715",WV,Cabell,38.41,-82.28
Huntington,"25,716",WV,Cabell,38.41,-82.28
Huntington,"25,717",WV,Cabell,38.42,-82.45
Huntington,"25,718",WV,Cabell,38.42,-82.45
Huntington,"25,719",WV,Cabell,38.42,-82.45
Huntington,"25,720",WV,Cabell,38.41,-82.28
Huntington,"25,721",WV,Cabell,38.42,-82.45
Huntington,"25,722",WV,Cabell,38.42,-82.45
Huntington,"25,723",WV,Cabell,38.42,-82.45
Huntington,"25,724",WV,Cabell,38.42,-82.45
Huntington,"25,725",WV,Cabell,38.41,-82.28
Huntington,"25,726",WV,Cabell,38.41,-82.28
Huntington,"25,727",WV,Cabell,38.41,-82.28
Huntington,"25,728",WV,Cabell,38.41,-82.28
Huntington,"25,729",WV,Cabell,38.41,-82.28
Huntington,"25,755",WV,Cabell,38.42,-82.43
Huntington,"25,770",WV,Cabell,38.41,-82.28
Huntington,"25,771",WV,Cabell,38.41,-82.28
Huntington,"25,772",WV,Cabell,38.41,-82.28
Huntington,"25,773",WV,Cabell,38.41,-82.28
Huntington,"25,774",WV,Cabell,38.41,-82.28
Huntington,"25,775",WV,Cabell,38.41,-82.28
Huntington,"25,776",WV,Cabell,38.41,-82.28
Huntington,"25,777",WV,Cabell,38.41,-82.28
Huntington,"25,778",WV,Cabell,38.41,-82.28
Huntington,"25,779",WV,Cabell,38.41,-82.28
Lesage,"25,537",WV,Cabell,38.48,-82.30
Milton,"25,541",WV,Cabell,38.41,-82.15
Ona,"25,545",WV,Cabell,38.45,-82.22
Salt Rock,"25,559",WV,Cabell,38.33,-82.25
Cache Junction,"84,304",UT,Cache,41.82,-112.00
Clarkston,"84,305",UT,Cache,41.92,-112.05
Cornish,"84,308",UT,Cache,41.94,-111.97
Hyde Park,"84,318",UT,Cache,41.80,-111.81
Hyrum,"84,319",UT,Cache,41.63,-111.85
Lewiston,"84,320",UT,Cache,41.97,-111.88
Logan,"84,321",UT,Cache,41.75,-111.82
Logan,"84,322",UT,Cache,41.64,-111.90
Logan,"84,323",UT,Cache,41.74,-111.83
Logan,"84,341",UT,Cache,41.78,-111.81
Mendon,"84,325",UT,Cache,41.71,-111.98
Millville,"84,326",UT,Cache,41.68,-111.82
Newton,"84,327",UT,Cache,41.86,-111.99
Paradise,"84,328",UT,Cache,41.56,-111.83
Providence,"84,332",UT,Cache,41.70,-111.81
Richmond,"84,333",UT,Cache,41.93,-111.81
Smithfield,"84,335",UT,Cache,41.84,-111.85
Trenton,"84,338",UT,Cache,41.91,-111.93
Wellsville,"84,339",UT,Cache,41.63,-111.93
Albert,"73,001",OK,Caddo,35.20,-98.36
Anadarko,"73,005",OK,Caddo,35.07,-98.24
Apache,"73,006",OK,Caddo,34.90,-98.37
Binger,"73,009",OK,Caddo,35.31,-98.31
Carnegie,"73,015",OK,Caddo,35.12,-98.58
Cement,"73,017",OK,Caddo,34.93,-98.15
Cyril,"73,029",OK,Caddo,34.90,-98.21
Eakly,"73,033",OK,Caddo,35.31,-98.56
Fort Cobb,"73,038",OK,Caddo,35.12,-98.43
Gracemont,"73,042",OK,Caddo,35.19,-98.28
Hinton,"73,047",OK,Caddo,35.47,-98.33
Hydro,"73,048",OK,Caddo,35.45,-98.56
Lookeba,"73,053",OK,Caddo,35.37,-98.39
Belcher,"71,004",LA,Caddo Parish,32.75,-93.85
Bethany,"71,007",LA,Caddo Parish,32.37,-94.00
Blanchard,"71,009",LA,Caddo Parish,32.57,-93.89
Gilliam,"71,029",LA,Caddo Parish,32.83,-93.83
Greenwood,"71,033",LA,Caddo Parish,32.44,-93.97
Hosston,"71,043",LA,Caddo Parish,32.90,-93.88
Ida,"71,044",LA,Caddo Parish,32.99,-93.90
Keithville,"71,047",LA,Caddo Parish,32.32,-93.89
Mooringsport,"71,060",LA,Caddo Parish,32.66,-93.97
Oil City,"71,061",LA,Caddo Parish,32.75,-93.98
Rodessa,"71,069",LA,Caddo Parish,32.97,-93.99
Shreveport,"71,101",LA,Caddo Parish,32.50,-93.75
Shreveport,"71,102",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,103",LA,Caddo Parish,32.49,-93.77
Shreveport,"71,104",LA,Caddo Parish,32.48,-93.73
Shreveport,"71,105",LA,Caddo Parish,32.46,-93.71
Shreveport,"71,106",LA,Caddo Parish,32.39,-93.71
Shreveport,"71,107",LA,Caddo Parish,32.60,-93.87
Shreveport,"71,108",LA,Caddo Parish,32.45,-93.78
Shreveport,"71,109",LA,Caddo Parish,32.47,-93.80
Shreveport,"71,115",LA,Caddo Parish,32.34,-93.61
Shreveport,"71,118",LA,Caddo Parish,32.40,-93.80
Shreveport,"71,119",LA,Caddo Parish,32.48,-93.87
Shreveport,"71,120",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,129",LA,Caddo Parish,32.41,-93.87
Shreveport,"71,130",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,133",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,134",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,135",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,136",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,137",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,138",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,148",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,149",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,150",LA,Caddo Parish,32.51,-93.74
Shreveport,"71,151",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,152",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,153",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,154",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,156",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,161",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,162",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,163",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,164",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,165",LA,Caddo Parish,32.61,-93.75
Shreveport,"71,166",LA,Caddo Parish,32.61,-93.75
Vivian,"71,082",LA,Caddo Parish,32.84,-93.95
Altaville,"95,221",CA,Calaveras,38.08,-120.56
Angels Camp,"95,222",CA,Calaveras,38.07,-120.57
Arnold,"95,223",CA,Calaveras,38.31,-120.27
Avery,"95,224",CA,Calaveras,38.20,-120.37
Burson,"95,225",CA,Calaveras,38.18,-120.89
Campo Seco,"95,226",CA,Calaveras,38.23,-120.85
Copperopolis,"95,228",CA,Calaveras,37.94,-120.64
Douglas Flat,"95,229",CA,Calaveras,38.11,-120.45
Glencoe,"95,232",CA,Calaveras,38.36,-120.58
Hathaway Pines,"95,233",CA,Calaveras,38.19,-120.36
Mokelumne Hill,"95,245",CA,Calaveras,38.32,-120.56
Mountain Ranch,"95,246",CA,Calaveras,38.23,-120.50
Murphys,"95,247",CA,Calaveras,38.13,-120.45
Rail Road Flat,"95,248",CA,Calaveras,38.34,-120.52
San Andreas,"95,249",CA,Calaveras,38.19,-120.64
Vallecito,"95,251",CA,Calaveras,38.10,-120.47
Valley Springs,"95,252",CA,Calaveras,38.16,-120.86
Wallace,"95,254",CA,Calaveras,38.20,-120.98
West Point,"95,255",CA,Calaveras,38.42,-120.48
Wilseyville,"95,257",CA,Calaveras,38.38,-120.46
Bell City,"70,630",LA,Calcasieu,30.11,-93.04
Dequincy,"70,633",LA,Calcasieu,30.42,-93.42
Hayes,"70,646",LA,Calcasieu,30.10,-92.91
Iowa,"70,647",LA,Calcasieu,30.22,-93.03
Lake Charles,"70,601",LA,Calcasieu,30.23,-93.19
Lake Charles,"70,602",LA,Calcasieu,30.26,-93.33
Lake Charles,"70,605",LA,Calcasieu,30.17,-93.22
Lake Charles,"70,606",LA,Calcasieu,30.26,-93.33
Lake Charles,"70,607",LA,Calcasieu,30.12,-93.18
Lake Charles,"70,609",LA,Calcasieu,30.26,-93.33
Lake Charles,"70,611",LA,Calcasieu,30.32,-93.21
Lake Charles,"70,612",LA,Calcasieu,30.26,-93.33
Lake Charles,"70,615",LA,Calcasieu,30.26,-93.11
Lake Charles,"70,616",LA,Calcasieu,30.26,-93.33
Lake Charles,"70,629",LA,Calcasieu,30.26,-93.33
Starks,"70,661",LA,Calcasieu,30.31,-93.66
Sulphur,"70,663",LA,Calcasieu,30.22,-93.36
Sulphur,"70,664",LA,Calcasieu,30.26,-93.33
Sulphur,"70,665",LA,Calcasieu,30.20,-93.44
Vinton,"70,668",LA,Calcasieu,30.20,-93.57
Westlake,"70,669",LA,Calcasieu,30.26,-93.27
Braymer,"64,624",MO,Caldwell,39.59,-93.79
Breckenridge,"64,625",MO,Caldwell,39.76,-93.81
Clarks,"71,415",LA,Caldwell,32.03,-92.14
Collettsville,"28,611",NC,Caldwell,35.99,-81.73
Columbia,"71,418",LA,Caldwell,32.10,-92.12
Cowgill,"64,637",MO,Caldwell,39.56,-93.93
Dale,"78,616",TX,Caldwell,29.95,-97.58
Fentress,"78,622",TX,Caldwell,29.76,-97.78
Fredonia,"42,411",KY,Caldwell,37.21,-88.01
Granite Falls,"28,630",NC,Caldwell,35.80,-81.43
Grayson,"71,435",LA,Caldwell,32.07,-92.17
Hamilton,"64,644",MO,Caldwell,39.74,-93.99
Hudson,"28,638",NC,Caldwell,35.84,-81.49
Kelly,"71,441",LA,Caldwell,31.96,-92.18
Kidder,"64,649",MO,Caldwell,39.78,-94.10
Kingston,"64,650",MO,Caldwell,39.65,-94.08
Lenoir,"28,633",NC,Caldwell,35.91,-81.54
Lenoir,"28,645",NC,Caldwell,35.91,-81.54
Lockhart,"78,644",TX,Caldwell,29.89,-97.68
Luling,"78,648",TX,Caldwell,29.68,-97.65
Martindale,"78,655",TX,Caldwell,29.84,-97.85
Maxwell,"78,656",TX,Caldwell,29.90,-97.81
Patterson,"28,661",NC,Caldwell,36.00,-81.56
Polo,"64,671",MO,Caldwell,39.56,-94.07
Prairie Lea,"78,661",TX,Caldwell,29.72,-97.74
Princeton,"42,445",KY,Caldwell,37.12,-87.86
Rhodhiss,"28,667",NC,Caldwell,35.78,-81.43
Barnet,"5,821",VT,Caledonia,44.32,-72.08
Danville,"5,828",VT,Caledonia,44.43,-72.11
East Burke,"5,832",VT,Caledonia,44.61,-71.94
East Hardwick,"5,836",VT,Caledonia,44.53,-72.30
East Ryegate,"5,042",VT,Caledonia,44.23,-72.10
East Saint Johnsbury,"5,838",VT,Caledonia,44.44,-71.95
Groton,"5,046",VT,Caledonia,44.22,-72.22
Hardwick,"5,843",VT,Caledonia,44.51,-72.36
Lower Waterford,"5,848",VT,Caledonia,44.38,-71.92
Lyndon Center,"5,850",VT,Caledonia,44.54,-72.02
Lyndon,"5,849",VT,Caledonia,44.50,-71.95
Lyndonville,"5,851",VT,Caledonia,44.56,-72.07
Mc Indoe Falls,"5,050",VT,Caledonia,44.46,-72.14
Passumpsic,"5,861",VT,Caledonia,44.38,-72.03
Peacham,"5,862",VT,Caledonia,44.33,-72.17
Saint Johnsbury Center,"5,863",VT,Caledonia,44.46,-72.02
Saint Johnsbury,"5,819",VT,Caledonia,44.43,-72.01
Sheffield,"5,866",VT,Caledonia,44.62,-72.12
South Ryegate,"5,069",VT,Caledonia,44.20,-72.11
Sutton,"5,867",VT,Caledonia,44.65,-72.02
West Burke,"5,871",VT,Caledonia,44.66,-71.96
West Danville,"5,873",VT,Caledonia,44.45,-72.22
Albion,"49,224",MI,Calhoun,42.26,-84.76
Alexandria,"36,250",AL,Calhoun,33.78,-85.89
Altha,"32,421",FL,Calhoun,30.53,-85.17
Anniston,"36,201",AL,Calhoun,33.65,-85.84
Anniston,"36,202",AL,Calhoun,33.76,-85.84
Anniston,"36,204",AL,Calhoun,33.76,-85.84
Anniston,"36,205",AL,Calhoun,33.74,-85.79
Anniston,"36,206",AL,Calhoun,33.72,-85.84
Anniston,"36,207",AL,Calhoun,33.68,-85.71
Arnoldsburg,"25,234",WV,Calhoun,38.82,-81.16
Athens,"49,011",MI,Calhoun,42.10,-85.23
Banner,"38,913",MS,Calhoun,34.09,-89.42
Batchtown,"62,006",IL,Calhoun,39.07,-90.66
Battle Creek,"49,014",MI,Calhoun,42.30,-85.13
Battle Creek,"49,015",MI,Calhoun,42.30,-85.21
Battle Creek,"49,016",MI,Calhoun,42.25,-85.00
Battle Creek,"49,017",MI,Calhoun,42.33,-85.18
Battle Creek,"49,018",MI,Calhoun,42.25,-85.00
Battle Creek,"49,037",MI,Calhoun,42.35,-85.22
Bedford,"49,020",MI,Calhoun,42.40,-85.23
Big Bend,"26,136",WV,Calhoun,38.97,-81.14
Big Creek,"38,914",MS,Calhoun,33.85,-89.44
Big Springs,"26,137",WV,Calhoun,38.99,-81.07
Blountstown,"32,424",FL,Calhoun,30.44,-85.06
Bruce,"38,915",MS,Calhoun,34.01,-89.35
Brussels,"62,013",IL,Calhoun,38.95,-90.59
Burlington,"49,029",MI,Calhoun,42.12,-85.11
Bynum,"36,253",AL,Calhoun,33.76,-85.84
Calhoun City,"38,916",MS,Calhoun,33.84,-89.32
Cameron,"29,030",SC,Calhoun,33.57,-80.71
Ceresco,"49,033",MI,Calhoun,42.21,-85.11
Chloe,"25,235",WV,Calhoun,38.67,-81.09
Choccolocco,"36,254",AL,Calhoun,33.66,-85.70
Clarksville,"32,430",FL,Calhoun,30.36,-85.19
Dawson,"39,842",GA,Calhoun,31.77,-84.52
De Armanville,"36,257",AL,Calhoun,33.76,-85.84
Derma,"38,839",MS,Calhoun,33.86,-89.30
East Leroy,"49,051",MI,Calhoun,42.20,-85.23
Eastaboga,"36,260",AL,Calhoun,33.60,-85.96
Farnhamville,"50,538",IA,Calhoun,42.27,-94.42
Golden Eagle,"62,036",IL,Calhoun,38.90,-90.56
Grantsville,"26,147",WV,Calhoun,38.93,-81.08
Hamburg,"62,045",IL,Calhoun,39.22,-90.70
Hampton,"71,744",AR,Calhoun,33.54,-92.53
Hardin,"62,047",IL,Calhoun,39.15,-90.62
Harrell,"71,745",AR,Calhoun,33.51,-92.40
Homer,"49,245",MI,Calhoun,42.14,-84.82
Jacksonville,"36,265",AL,Calhoun,33.83,-85.78
Jolley,"50,551",IA,Calhoun,42.49,-94.76
Kampsville,"62,053",IL,Calhoun,39.31,-90.63
Knierim,"50,552",IA,Calhoun,42.46,-94.46
Lake City,"51,449",IA,Calhoun,42.27,-94.75
Lohrville,"51,453",IA,Calhoun,42.26,-94.56
Lytton,"50,561",IA,Calhoun,42.42,-94.86
Manson,"50,563",IA,Calhoun,42.53,-94.53
Mantee,"39,751",MS,Calhoun,33.71,-89.11
Marshall,"49,068",MI,Calhoun,42.27,-84.96
Michael,"62,065",IL,Calhoun,39.24,-90.62
Millstone,"25,261",WV,Calhoun,38.80,-81.10
Morgan,"39,866",GA,Calhoun,31.54,-84.60
Mount Zion,"26,151",WV,Calhoun,38.83,-81.13
Mozier,"62,070",IL,Calhoun,39.29,-90.75
Ohatchee,"36,271",AL,Calhoun,33.78,-86.03
Orma,"25,268",WV,Calhoun,38.75,-81.10
Oxford,"36,203",AL,Calhoun,33.58,-85.83
Piedmont,"36,272",AL,Calhoun,33.84,-85.65
Pittsboro,"38,951",MS,Calhoun,33.94,-89.34
Point Comfort,"77,978",TX,Calhoun,28.67,-96.55
Pomeroy,"50,575",IA,Calhoun,42.55,-94.68
Port Lavaca,"77,979",TX,Calhoun,28.60,-96.63
Port O Connor,"77,982",TX,Calhoun,28.45,-96.41
Rockwell City,"50,579",IA,Calhoun,42.40,-94.63
Saint Matthews,"29,135",SC,Calhoun,33.70,-80.87
Seadrift,"77,983",TX,Calhoun,28.41,-96.70
Shellman,"39,886",GA,Calhoun,31.76,-84.61
Slate Spring,"38,955",MS,Calhoun,33.74,-89.38
Somers,"50,586",IA,Calhoun,42.36,-94.45
Tekonsha,"49,092",MI,Calhoun,42.09,-84.99
Thornton,"71,766",AR,Calhoun,33.78,-92.49
Vardaman,"38,878",MS,Calhoun,33.92,-89.19
Weaver,"36,277",AL,Calhoun,33.76,-85.81
Wellington,"36,279",AL,Calhoun,33.82,-85.89
Wewahitchka,"32,449",FL,Calhoun,30.41,-85.20
Baird,"79,504",TX,Callahan,32.39,-99.38
Clyde,"79,510",TX,Callahan,32.38,-99.52
Cross Plains,"76,443",TX,Callahan,32.15,-99.19
Putnam,"76,469",TX,Callahan,32.37,-99.20
Auxvasse,"65,231",MO,Callaway,39.01,-91.89
Fulton,"65,251",MO,Callaway,38.85,-91.96
Holts Summit,"65,043",MO,Callaway,38.63,-92.12
Kingdom City,"65,262",MO,Callaway,38.96,-91.95
Mokane,"65,059",MO,Callaway,38.70,-91.89
New Bloomfield,"65,063",MO,Callaway,38.71,-92.08
Portland,"65,067",MO,Callaway,38.71,-91.72
Steedman,"65,077",MO,Callaway,38.76,-91.79
Tebbetts,"65,080",MO,Callaway,38.64,-91.97
Williamsburg,"63,388",MO,Callaway,38.89,-91.77
Almo,"42,020",KY,Calloway,36.69,-88.29
Dexter,"42,036",KY,Calloway,36.72,-88.24
Hazel,"42,049",KY,Calloway,36.54,-88.33
Kirksey,"42,054",KY,Calloway,36.67,-88.42
Murray,"42,071",KY,Calloway,36.61,-88.30
New Concord,"42,076",KY,Calloway,36.55,-88.10
Brillion,"54,110",WI,Calumet,44.18,-88.08
Chilton,"53,014",WI,Calumet,44.02,-88.18
Forest Junction,"54,123",WI,Calumet,44.21,-88.14
Hilbert,"54,129",WI,Calumet,44.13,-88.21
New Holstein,"53,061",WI,Calumet,43.94,-88.09
New Holstein,"53,062",WI,Calumet,44.07,-88.22
Potter,"54,160",WI,Calumet,44.12,-88.10
Sherwood,"54,169",WI,Calumet,44.18,-88.28
Stockbridge,"53,088",WI,Calumet,44.07,-88.30
Barstow,"20,610",MD,Calvert,38.53,-76.62
Broomes Island,"20,615",MD,Calvert,38.42,-76.55
Chesapeake Beach,"20,732",MD,Calvert,38.67,-76.54
Dowell,"20,629",MD,Calvert,38.34,-76.45
Dunkirk,"20,754",MD,Calvert,38.74,-76.64
Huntingtown,"20,639",MD,Calvert,38.61,-76.60
Lusby,"20,657",MD,Calvert,38.37,-76.43
North Beach,"20,714",MD,Calvert,38.71,-76.54
Owings,"20,736",MD,Calvert,38.70,-76.61
Port Republic,"20,676",MD,Calvert,38.50,-76.53
Prince Frederick,"20,678",MD,Calvert,38.53,-76.60
Saint Leonard,"20,685",MD,Calvert,38.45,-76.51
Solomons,"20,688",MD,Calvert,38.33,-76.47
Sunderland,"20,689",MD,Calvert,38.65,-76.58
Corral,"83,322",ID,Camas,43.53,-114.73
Fairfield,"83,327",ID,Camas,43.37,-114.79
Hill City,"83,337",ID,Camas,43.30,-115.05
Ashville,"16,613",PA,Cambria,40.55,-78.53
Beaverdale,"15,921",PA,Cambria,40.32,-78.70
Belsano,"15,922",PA,Cambria,40.52,-78.88
Blandburg,"16,619",PA,Cambria,40.68,-78.41
Carrolltown,"15,722",PA,Cambria,40.59,-78.70
Cassandra,"15,925",PA,Cambria,40.41,-78.64
Chest Springs,"16,624",PA,Cambria,40.57,-78.60
Colver,"15,927",PA,Cambria,40.54,-78.79
Coupon,"16,629",PA,Cambria,40.52,-78.53
Cresson,"16,630",PA,Cambria,40.46,-78.59
Cresson,"16,699",PA,Cambria,40.48,-78.70
